id,slug,title,subtitle,description,category,status,reraId,developerName,developerLogo,possessionDate,launchDate,address,locality,city,state,latitude,longitude,currency,featuredImage,galleryImages,videoUrl,videoUrls,createdAt,updatedAt,basePrice,priceRange,bannerTitle,bannerSubtitle,bannerDescription,aboutTitle,aboutDescription,sitePlanImage,sitePlanTitle,sitePlanDescription,minRatePsf,maxRatePsf,minUnitArea,maxUnitArea,totalUnits,soldUnits,availableUnits,isTrending,totalClicks,landArea,numberOfApartments,numberOfTowers,numberOfFloors,features,seoDescription,seoKeywords,seoTitle,priceMax,priceMin
25c84bea-37cc-4a00-a8eb-a504f8a191f4,m3m-jewel-sector-25-gurgaon,"M3M Jewel ",Premium commercial development in the heart of Gurgaon,"M3M Jewel is a landmark new-age commercial project by M3M India, ideally located in Sector 25 on prestigious MG Road, Gurgaon. Spanning over 1.3+ acres, it is expertly designed by the internationally renowned Bentel Associates, blending modern glass architecture with functional luxury.

This future-ready development is a mix of premium retail shops, double-height showrooms, office spaces, multi-cuisine restaurants, a food court across two dedicated levels, and a vibrant multiplex. M3M Jewel features three levels of retail, two levels of dining, and world-class amenities such as high-speed elevators, 24x7 security, central air conditioning, dedicated parking, advanced surveillance, and elegant common areas.",COMMERCIAL,UNDER_CONSTRUCTION,RC/REP/HARERA/GGM/635/367/2022/110,M3M Group,,2025-12-31 00:00:00,,"Sector 25, Golf Course Extension Road",Sector 28,Gurgaon,Haryana,,,INR,https://www.m3mrealty.com/commercial/m3m-jewel-mg-road-gurgaon/images/pictures/3.jpg,"[""https://www.m3mrealty.com/commercial/m3m-jewel-mg-road-gurgaon/images/pictures/1.jpg"",""https://www.m3mrealty.com/commercial/m3m-jewel-mg-road-gurgaon/images/pictures/3.jpg"",""https://www.m3mrealty.com/commercial/m3m-jewel-mg-road-gurgaon/images/gallery/3.jpg"",""https://www.m3mrealty.com/commercial/m3m-jewel-mg-road-gurgaon/images/gallery/5.jpg""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1755618955262-sbmsii41dca.mp4,[],2025-08-19 15:09:21.167,2025-12-30 10:16:46.384,4.5 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1755618986286-px88n1mh8uh.jpg,,,,,,,,,,false,49,1.3,,,6,Hybrid Mall,M3M Jewel Gurgaon is a premium commercial development offering high-street retail & office spaces.,[],M3M Jewel Sector 25 Gurgaon | Premium Commercial Project,,
2a2c45d5-0f68-459c-a286-0509b7bb6073,m3m-golf-hills-sector-79-gurgaon,M3M Golf Hills,"Golf-Themed Ultra-Luxury Residences in Sector 79, Gurgaon","M3M Golf Hills in Sector 79, Gurgaon, is a signature luxury residential development by M3M India. Spread across over 55 acres, this project boasts high-rise towers with 2.5, 3.5, and 4.5 BHK golf-view apartments plus penthouses. Residents enjoy world-class amenities, clubhouse, golf course views, and seamless connectivity to key city centers and expressways.",RESIDENTIAL,UNDER_CONSTRUCTION,48 OF 2023,M3M India,,2028-12-31 00:00:00,,"Sector 79, Golf Course Extension Road, Gurgaon",Sector 79,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757331325729-moat3r2b2vn.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757331337789-3h3pjsg4c8h.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757331337789-o3o6wylpfn.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757331337789-nvqxxsx2oa.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757331337789-le7qd5syoaj.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1757420185011-tkq2hdjmehi.mp4,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1757420211796-wlz5l4gatz.mp4""]",2025-09-08 11:35:58.469,2025-11-28 12:09:48.182,2 Crore Onwards,,,,,,,,,,,,,,,,,false,20,54,1809,26,,,M3M Golf Hills Sector 79 Gurgaon offers luxury golf-themed apartments with premium lifestyle amenities.,"[""M3M golf hills"",""sector 79"",""view of the golf course and luxurious villas""]",M3M Golf Hills Sector 79 Gurgaon | Golf-Themed Luxury Apartments,,
37475cb7-21c0-4c64-ba62-5174ca162a47,puri-the-aravallis-sector-61-gurgaon,Puri The Aravallis,"Luxury Residences in Sector 61, Golf Course Extension Road, Gurgaon","Puri The Aravallis is a luxury high-rise residential project by Puri Constructions, sprawling over 10.4 acres in Sector 61, Gurgaon. The project comprises 4 towers (G+42 floors), offering 320 spacious 3 and 4 BHK apartments with premium amenities and scenic Aravalli views. It features a 50,000 sq.ft. clubhouse, lush landscaping, swimming pools, wellness zones, sports facilities, multi-tier security, and seamless connectivity to key Gurgaon and Delhi hubs.",RESIDENTIAL,UNDER_CONSTRUCTION,RC/REP/HARERA/GGM/592/324/2022/67,Puri Constructions,,2026-12-31 00:00:00,,"Sector 61, Golf Course Extension Road, Gurgaon",Sector 61,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757676961217-xsoxa8w7z8r.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757676992162-fmobks9got9.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757676992162-yeda8rjctza.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757676992162-a8e79a8z11.webp""]",,[],2025-09-12 11:36:49.259,2025-11-28 12:06:20.98,4.25 Crore Onwards,,,,,,,,,,,,,,,,,false,16,10.4,320,4,,,Puri The Aravallis Sector 61 Gurgaon offers premium apartments with Aravalli views and modern amenities.,"[""sector 61, puri aravallis high density"",""luxurious""]",Puri The Aravallis Sector 61 Gurgaon | Luxury Residences,,
37aab4b2-99cd-4d22-9d89-a29e1c2868c4,conscient-elevate-reserve-sector-62-gurgaon,Elevate Reserve,"Luxury Apartments in Sector 62, Golf Course Extension Road, Gurgaon","Conscient Elevate Reserve is an ultra-luxury project developed by Conscient Infrastructure and Hines in Sector 62, Gurgaon. Spread across 5.5 acres, it features 3 and 4 BHK apartments ranging from 2745 to 3395 sq.ft., with a limited 240 units housed in two high-rise towers. Residents enjoy over 80% open space, a 50,000 sq.ft. clubhouse, and best-in-class amenities including a swimming pool, spa, sports courts, and vibrant landscaped gardens. The project is RERA registered and promises contemporary design, comfort, and opulence with excellent connectivity to major hubs.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/757/489/2023/101,Conscient Infrastructure & Hines,,2028-03-31 00:00:00,,"Sector 62, Golf Course Extension Road, Gurgaon",Sector 62,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757659896639-w0aeaumsb1s.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757659905715-gm6dgna5ps.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757659905715-m1t8y4hwif.webp""]",,[],2025-09-12 06:52:04.424,2025-11-28 12:06:20.382,5.63 Crores Onwards,,,,,,,,,,,,,,,,,false,12,5,240,2,,,Conscient Elevate Reserve Sector 62 Gurgaon offers spacious premium homes near Golf Course Extension Road.,"[""conscient elevate reserve"",""sector 62"",""4bhk premium""]",Conscient Elevate Reserve Sector 62 Gurgaon | Premium Apartments,,
3fed7102-bc0c-4fe5-a6b4-b30868757223,m3m-crown-sector-111-gurgaon,M3M Crown,"Ultra-Luxury Residences in Sector 111, Gurgaon","M3M Crown is a premium residential development located in Sector 111, Dwarka Expressway, Gurgaon. Offering 3.5 BHK and 4.5 BHK luxury apartments, the project promises world-class architecture, spacious layouts, rooftop amenities, and premium interiors. Positioned strategically along the Dwarka Expressway, it ensures excellent connectivity to Delhi, IGI Airport, Golf Course Road, and Cyber City.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/687/419/2023/31,M3M India,,2028-12-31 00:00:00,,"Sector 111, Dwarka Expressway",Sector 111,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757313830690-fr246z4z6fj.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757313842239-b2gpqnr307d.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757313842240-khy3m5olc9.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757313842240-qt86djrk4n8.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757313842240-05o1pyvq21qu.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1759130853642-hcutliqkgyt.mp4,[],2025-09-08 06:44:48.58,2025-11-28 12:06:37.954,3 Crore Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1757315678299-i873jsynukp.webp,,,,,,,,,,false,11,16,1332,11,,,M3M Crown Sector 111 Gurgaon offers luxury apartments with premium amenities on Dwarka Expressway.,"[""Golf Course Extension Road"",""M3M Crown luxury residences"",""3-5 BHK premium living""]",M3M Crown Sector 111 Gurgaon | Luxury Apartments on Dwarka Expressway,,
491d8e64-e144-40cd-bf4b-0273fc49acf7,m3m-altitude-sector-65-gurgaon,M3M Altitude,"Lavish 4 BHK + Lounge + Study in Sector 65, Gurgaon","M3M Altitude is a luxury residential project by M3M India, located in the prime Sector 65, Golf Course Extension Road, Gurugram. Offering ultra-premium 4 BHK residences with dedicated lounge and study, the project features upscale amenities, spacious layouts, and a modern architectural design for a privileged lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,48 of 2024,M3M India,,,,"Sector 65, Golf Course Ext. Road",Sector 65,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756189966696-3hl8n2wrckj.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189977847-48lygsh2uar.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-gmf7pnd8co9.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-c0j2d57mr06.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-kzf00a70i3r.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-meui1xi9t.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-2wgmv87y46x.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-weqo2vtyjpc.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756189993235-oh5xt0bthn.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1756189674156-aqtn7emp9o5.mp4,[],2025-08-26 06:04:21.914,2026-03-23 05:32:05.54,6.5 Crores onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756189720825-1csx2fuqmom.jpg,,,,,,,,,,true,50,4,480,3,,,M3M Altitude Sector 65 Gurgaon offers ultra-luxury residences with exclusive amenities on Golf Course Extension Road.,[],M3M Altitude Sector 65 Gurgaon | Ultra Luxury Residences,,
4c17e492-2ed5-478e-82e3-2756706a85f9,m3m-paragon-57-sector-57-gurgaon,M3M Paragon57,"Premium Retail, F&B, Multiplex & Serviced Lofts in Sector 57, Gurgaon","M3M Paragon57 is a landmark commercial development by M3M India in Sector 57, Sushant Lok III, Gurugram. Featuring hi-street retail shops, vibrant restaurants, a multiplex, and serviced lofts across approx. 1.5 acres, Paragon57 is designed for modern lifestyle, investment, and luxury retail experiences with excellent visibility and connectivity.",COMMERCIAL,UNDER_CONSTRUCTION,GGM/651/383/2022/126,M3M Properties,,2026-08-01 00:00:00,,"Sushant Lok III, Sector 57",Sector 57,Gurgaon,Haryana,,,INR,https://d2dy9w7mmecm6m.cloudfront.net/dy-images/retail/GlimpsesOfMasterpiece/Artboard_3_-_bhVH75xcv9RR.jpg,"[""https://d2dy9w7mmecm6m.cloudfront.net/dy-images/retail/GlimpsesOfMasterpiece/Artboard_3_-_bhVH75xcv9RR.jpg"",""https://d2dy9w7mmecm6m.cloudfront.net/dy-images/retail/GlimpsesOfMasterpiece/Artboard_2_-_oWAvlEI4TDjw.jpg"",""https://d2dy9w7mmecm6m.cloudfront.net/dy-images/retail/GlimpsesOfMasterpiece/Artboard_1_-_R48SeGuEXfBE.jpg""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1755680240659-5jd4sjvr1p9.mp4,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1755690369620-8zhta7xpubd.mp4""]",2025-08-20 08:16:29.357,2025-12-12 12:59:31.932,1.4 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1755679216685-9vuo898mfgc.webp,,,,,,,,,,false,23,1.5,,,6,High Street Market,"M3M Paragon 57 Sector 57 Gurgaon is a premium high-street commercial project with retail, dining & office spaces.","[""M3M paragon57"",""gurgaon high rise 3bhk"",""4bhk""]",M3M Paragon 57 Sector 57 Gurgaon | High Street Commercial Hub,,
5ff0bc90-310e-4041-b86c-812b13c5bdad,elan-the-emperor-sector-106-gurgaon,Elan The Emperor,"Ultra-Luxury Residences in Sector 106, Gurgaon","Elan The Emperor is an iconic ultra-luxury residential development in Sector 106, Gurugram, featuring 4BHK and 5BHK apartments and exclusive penthouses. This lifestyle-driven project offers world-class amenities such as private elevators, panoramic balconies, and an expansive 1.25 lakh sq. ft. clubhouse. Developed by Elan Group, residents experience opulent living with smart home features, imported marble flooring, and unrivaled connectivity to Delhi, IGI Airport, and Gurgaon’s business and leisure districts.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/902/634/2025/05,Elan Group,,2032-12-31 00:00:00,,"Sector 106, Dwarka Expressway",Sector 106,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756452761880-xp8audtz16f.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756452774271-wei33yy38h.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756452778207-7jt7rffrwuk.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756452782697-q0zchvdupmn.webp""]",,[],2025-08-29 07:42:46.354,2026-01-30 06:05:41.707,10 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756455098906-ezvj3jnsy78.webp,,,,,,,,,,false,30,30,1700,15,,,Elan The Emperor Sector 106 Gurgaon offers ultra-luxury residences with premium amenities on Dwarka Expressway.,"[""Elan The Emperor"",""Sector 106"",""ultra-luxury penthouses"",""7-star living"",""branded residences""]",Elan The Emperor Sector 106 Gurgaon | Luxury Apartments Dwarka Expressway,,
60fb584b-a3b6-4ade-9adb-8eb02508682d,Emaar Serenity Hills Sector 86 Gurgaon,Emaar Serenity Hills Sector 86,,"Emaar Serenity Hills is a 26-27 acre ultra-luxury residential development by Emaar India, featuring 2, 3, and 4 BHK high-rise apartments with sizes ranging from 1700 to 2800 sq. ft. The development boasts 7 grand towers, a 1.5 lakh sq. ft. clubhouse, over 55 lifestyle amenities, landscaped greens, and cutting-edge architecture. Strategically located in New Gurgaon near the Dwarka Expressway, it offers a harmonious blend of comfort, elegance, and modern living",RESIDENTIAL,UNDER_CONSTRUCTION,"96 OF 2025, 97 OF 2025",Emaar India,,,,"Sector 86, Near Dwarka Expressway",sector 86,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/main-photo-6.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/floor-plans/serenity-main-photo.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/floor-plans/serenity-main-photo-5.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/floor-plans/serenity-main-photo-1.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/floor-plans/serenity-main-photo-2.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/floor-plans/serenity-main-photo-3.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/floor-plans/serenity-main-photo-4.webp""]",,[],2025-11-17 13:19:38,2025-12-09 12:23:25.662,2.2 Crore Onwards,,,,,,,,,,,,,,,,,false,10,27,1800,7,,,"Emaar Serenity Hills Sector 86 Gurgaon offers premium low-rise floors in a serene, green and well-connected location.",[],"Emaar Serenity Hills Sector 86 Gurgaon | Premium Low-Rise Floors
",,
6a3994f8-8b87-441d-8d43-732f7162ac90,m3m-mansion-sector-113-gurgaon,M3M Mansion,"Ultra-Luxury Residences on Dwarka Expressway, Sector 113, Gurgaon","M3M Mansion is an avant-garde luxury residential enclave in Sector 113, Gurugram, spanning over approximately 10 acres and developed by M3M Group. Residents can select from spacious 3.5, 4.5, and 5 BHK high-rise apartments and penthouses housed across 8 towers. The project is golf-inspired and offers world-class amenities such as a 7.5-acre central vista, golf-themed landscaping, European branded kitchens, double-height lobbies, and wrap-around balconies. With direct access to Dwarka Expressway, the complex includes top-tier sports, recreation, business, wellness, and entertainment facilities in a truly elite setting.",RESIDENTIAL,UNDER_CONSTRUCTION,RC/REP/HARERA/GGM/802/534/2024/29,M3M Group,,2032-02-01 00:00:00,,"Sector 113, Dwarka Expressway, Gurugram",Sector 113,Gurugram,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757066943390-cflvf6wpey7.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757066954996-7rncd78cuog.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757066954996-vq2vgn43mkm.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757066954996-jb66mkz4jbq.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757066954996-hdlggsqe4lf.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1757186887331-bnzkkyz4wdi.mp4,[],2025-09-05 10:09:37.671,2025-11-28 12:06:26.741,3.59 Crore Onwards,,,,,,,,,,,,,,,,,false,8,10,1000,8,,,M3M Mansion Sector 113 Gurgaon offers ultra-luxury apartments with world-class amenities near Dwarka Expressway.,"[""m3m mansion"",""gurgaon"",""ultra luxury"",""low rise""]",M3M Mansion Sector 113 Gurgaon | Ultra Luxury Apartments,,
6abc2559-f9b4-4173-97fe-9b5e70f47bb1,hines-elevate-sector-59-gurgaon,Hines Elevate,"Luxury Residences in Sector 59, Gurgaon","Hines Elevate is a premium residential development located in Sector 59, Golf Course Extension Road, Gurgaon. Offering luxury 3 and 4 BHK apartments, the project features world-class architecture by Ricardo Bofill, expansive layouts, exclusive amenities, and modern interiors. Developed jointly by Conscient Infrastructure and Hines, Elevate promises a lifestyle filled with elegance, comfort, and seamless connectivity to Golf Course Road, Sohna Road, and NH-8.",RESIDENTIAL,UNDER_CONSTRUCTION,RC/HARERA/GGM/2019/10,Conscient Infrastructure & Hines,,2025-12-31 00:00:00,,"Sector 59, Golf Course Extension Road",Sector 59,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1759142354846-xykrqwpc6rr.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1759142369293-nca7hs9uev.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1759142369293-wqy6g8j6rnp.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1759142369293-lpglwrj71wo.webp""]",,[],2025-09-29 10:54:56.685,2025-11-28 12:09:49.337,2.2 Crore Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1759143247560-4v4q3iv1gl.webp,,,,,,,,,,false,14,7.78,556,5,,,Hines Elevate Sector 59 Gurgaon features premium residences with modern amenities near Golf Course Extension Road.,[],Hines Elevate Sector 59 Gurgaon | Premium Residences,,
6b1c33af-b1a9-49a4-a9ca-6fa3545214f2,experion-the-trillion-sector-48-gurgaon,Experion The Trillion,"Ultra-Luxury Apartments in Sector 48, Gurgaon","Experion The Trillion is a flagship luxury residential development by Experion Developers, located in Sector 48, Gurgaon (Sohna Road). Spread over approximately 5.5 acres, it features three high-rise towers, each with only four apartments per floor for maximum privacy. Residents enjoy expansive 3 and 4 BHK apartments with wrap-around balconies, state-of-the-art home automation, and panoramic views of Aravalli hills. The project is designed for an elite urban lifestyle, with more than 65,000 sq.ft. clubhouse, wellness amenities, and a multi-tier security system.",RESIDENTIAL,UNDER_CONSTRUCTION,HARERA/GGM/911/643/2025/14,Experion Developers,,2029-07-31 00:00:00,,"Sector 48, Sohna Road, Gurgaon",Sector 48,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757931986203-8dfhc0ehto.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/main-banner.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757931999578-or4zkd0e1s.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757931999578-fc9kbk970pj.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757931999579-px2v6rva4h.webp""]",,[],2025-09-15 10:27:11.221,2025-11-28 12:25:04.989,5.83 Crore Onwards,,,,,,,,,,,,,,,,,false,25,5.5,540,3,,,Experion The Trillion Sector 48 Gurgaon offers ultra-luxury residences with expansive layouts and premium amenities.,"[""experion trillion"",""sector 48"",""4bhk 5bhk"",""super luxury""]",Experion The Trillion Sector 48 Gurgaon | Ultra Luxury Living,,
6b799d00-5a0b-4a72-be56-4bd7c78352b0,tarc-ishva-sector-63a-gurgaon,Tarc Ishva Gurgaon,"Green-facing Luxury Apartments in Sector 63A, Gurgaon","Tarc Ishva Gurgaon is a premium residential project offering 3 & 4 BHK luxury apartments with a breathtaking view of the Aravalli Hills. Strategically located in Sector 63A on Golf Course Extension Road, the project spans 7 acres and features five high-rise towers. The gated community is designed, exquisite interiors, lavish amenities, and exceptional connectivity, promising an upscale and peaceful lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/865/597/2024/92,Tarc,,2029-01-01 00:00:00,,"Sector 63A, Golf Course Ext. Road",Sector 63A,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756100048668-wooqrrhia8.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756100068326-r4i2wlmv1vp.jpg"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756100068326-znzb9811jzi.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756100068326-m315yt3xk6h.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1756561106887-lbo8mdoqeab.mp4,[],2025-08-25 05:30:08.801,2026-02-28 06:52:45.431,6.90 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756100627313-8neecadz6b4.webp,,,,,,,,,,false,80,"7 ",450,5,,,TARC Ishva Sector 63A Gurgaon offers ultra-luxury homes with iconic design near Golf Course Extension Road.,[],TARC Ishva Sector 63A Gurgaon | Ultra Luxury Residences,,
728db93d-8501-488a-a01b-8917095530a1,smartworld-skyarc-sector-gurgaon-sector-69,Smartworld SkyArc,"Ultra-Luxury High-Rise Residences in Sector 69, Gurgaon","Smartworld SkyArc is a landmark luxury residential project in Sector 69, Golf Course Extension Road, Gurgaon, spread over 14 acres. It offers spacious 3.5 BHK, 4.5 BHK apartments and penthouses with world-class amenities, visionary design inspired by Marina Bay Sands, and panoramic views from iconic sky lounges and rooftop clubs. Residents enjoy premium facilities, triple-height lobbies, themed landscape gardens, and connectivity to prime locations.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/878/610/2024/105,Smartworld Developers,,,,"Sector 69, Golf Course Extension Road",Sector 66,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756193611559-scv0robgppb.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756193634655-27ugp4bcxa1.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756193645530-wh736yhjk7.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756193645530-qfecn58ivs.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756193645530-tmzkrskqgop.webp""]",,[],2025-08-26 07:34:29.4,2025-11-28 12:06:39.718,4 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756644883539-t0gdpswtiz.webp,,,,,,,,,,false,17,14,952,3,,,Smartworld Sky Arc Sector 69 Gurgaon offers contemporary apartments with smart layouts and lifestyle amenities.,"[""smartworld skyarc"",""sector 66"",""sky villas"",""smart home""]",Smartworld Sky Arc Sector 69 Gurgaon | Modern Premium Apartments,,
